,SubjectID,StimulusType,response,RT
617,30007,1,1,353
618,30007,1,1,292
619,30007,1,1,305
620,30007,1,1,369
621,30007,1,1,403
622,30007,1,1,320
623,30007,1,1,387
624,30007,1,1,354
625,30007,1,1,353
626,30007,1,1,387
627,30007,1,1,338
628,30007,1,1,288
629,30007,1,1,355
630,30007,1,1,305
631,30007,0,0,0
632,30007,1,1,385
633,30007,1,1,291
634,30007,0,0,0
635,30007,1,1,337
636,30007,0,1,304
637,30007,0,0,0
638,30007,1,1,435
639,30007,1,1,338
640,30007,1,1,384
641,30007,0,0,0
642,30007,1,1,306
643,30007,1,1,385
644,30007,1,1,371
645,30007,0,0,0
646,30007,1,1,289
647,30007,1,1,354
648,30007,1,1,355
649,30007,1,1,338
650,30007,1,1,385
651,30007,1,1,419
652,30007,1,1,369
653,30007,0,0,0
654,30007,1,1,370
655,30007,0,0,0
656,30007,0,0,0
657,30007,0,0,0
658,30007,1,1,433
659,30007,0,0,0
660,30007,0,0,0
661,30007,1,1,465
662,30007,0,0,0
663,30007,0,0,0
664,30007,1,1,435
665,30007,1,1,336
666,30007,1,1,323
667,30007,0,0,0
668,30007,1,1,467
669,30007,0,0,0
670,30007,1,1,450
671,30007,1,1,370
672,30007,1,1,385
673,30007,1,1,290
674,30007,1,1,256
675,30007,1,1,353
676,30007,1,1,274
677,30007,1,1,322
678,30007,1,1,304
679,30007,1,1,354
680,30007,1,1,466
681,30007,1,1,305
682,30007,1,1,338
683,30007,0,1,369
684,30007,1,1,530
685,30007,1,1,385
686,30007,1,1,496
687,30007,1,1,387
688,30007,1,1,352
689,30007,0,0,0
690,30007,1,1,323
691,30007,1,1,338
692,30007,1,1,368
693,30007,1,1,291
694,30007,1,1,273
695,30007,1,1,336
696,30007,0,0,0
697,30007,1,1,322
698,30007,1,1,290
699,30007,1,1,290
700,30008,1,1,660
701,30008,1,1,490
702,30008,1,1,337
703,30008,1,1,269
704,30008,1,1,272
705,30008,1,1,239
706,30008,1,1,217
707,30008,0,1,237
708,30008,0,0,0
709,30008,0,0,0
710,30008,1,1,408
711,30008,1,1,573
712,30008,1,1,368
713,30008,1,1,340
714,30008,1,1,410
715,30008,1,1,439
716,30008,1,1,426
717,30008,1,1,386
718,30008,0,0,0
719,30008,1,1,407
720,30008,1,1,443
721,30008,1,1,385
722,30008,0,0,0
723,30008,0,0,0
724,30008,0,0,0
725,30008,1,1,421
726,30008,1,1,420
727,30008,0,0,0
728,30008,0,0,0
729,30008,1,1,457
730,30008,0,0,0
731,30008,1,1,420
732,30008,1,1,474
733,30008,0,0,0
734,30008,1,1,462
735,30008,1,1,355
736,30008,0,0,0
737,30008,1,1,357
738,30008,1,1,419
739,30008,1,1,423
740,30008,1,1,389
741,30008,1,1,419
742,30008,1,1,425
743,30008,1,1,372
744,30008,1,1,325
745,30008,1,1,238
746,30008,1,1,406
747,30008,1,1,388
748,30008,1,1,423
749,30008,1,1,435
750,30008,1,1,439
751,30008,1,1,338
752,30008,1,1,439
753,30008,1,1,373
754,30008,0,0,0
755,30008,1,1,371
756,30008,1,1,351
757,30008,1,1,342
758,30008,1,1,353
759,30008,1,1,387
760,30008,0,0,0
761,30008,1,1,324
762,30008,1,1,390
763,30008,1,1,252
764,30008,0,0,0
765,30008,1,1,321
766,30008,1,1,371
767,30008,1,1,337
768,30008,1,1,354
769,30008,1,1,374
770,30008,1,1,405
771,30008,1,1,306
772,30008,1,1,304
773,30008,0,0,0
774,30008,1,1,336
775,30008,1,1,338
776,30008,0,1,253
777,30008,1,1,526
778,30008,1,1,488
779,30008,0,0,0
780,30008,1,1,404
781,30008,1,1,422
782,30008,1,1,439
783,30008,1,1,471
784,30008,1,1,405
785,30008,1,1,405
786,30008,1,1,387
787,30008,1,1,438
788,30008,1,1,404
789,30008,1,1,390
790,30008,1,1,425
791,30008,1,1,371
792,30008,1,1,391
793,30008,1,1,388
794,30008,1,1,372
795,30008,1,1,409
796,30008,0,0,0
797,30008,0,1,321
798,30008,1,1,473
799,30008,1,1,544
