,SubjectID,StimulusType,response,RT
498,10005,1,1,305
499,10005,1,1,323
500,10006,1,1,608
501,10006,1,1,348
502,10006,1,1,298
503,10006,1,1,312
504,10006,1,1,264
505,10006,1,1,264
506,10006,1,1,280
507,10006,0,1,229
508,10006,1,1,345
509,10006,1,1,265
510,10006,1,1,296
511,10006,1,1,297
512,10006,1,1,361
513,10006,1,1,329
514,10006,1,1,297
515,10006,1,1,359
516,10006,1,1,292
517,10006,1,1,329
518,10006,1,1,344
519,10006,1,1,264
520,10006,1,1,296
521,10006,1,1,298
522,10006,1,1,285
523,10006,1,1,282
524,10006,1,1,300
525,10006,1,1,312
526,10006,1,1,312
527,10006,1,1,264
528,10006,1,1,280
529,10006,0,0,0
530,10006,1,1,587
531,10006,0,1,294
532,10006,1,1,394
533,10006,1,1,297
534,10006,0,0,0
535,10006,1,1,279
536,10006,1,1,297
537,10006,0,0,0
538,10006,1,1,299
539,10006,0,0,0
540,10006,0,0,0
541,10006,1,1,280
542,10006,1,1,364
543,10006,1,1,296
544,10006,0,0,0
545,10006,1,1,247
546,10006,1,1,313
547,10006,1,1,345
548,10006,1,1,280
549,10006,1,1,280
550,10006,0,0,0
551,10006,0,0,0
552,10006,1,1,361
553,10006,0,0,0
554,10006,1,1,330
555,10006,1,1,313
556,10006,1,1,265
557,10006,1,1,262
558,10006,0,1,246
559,10006,1,1,395
560,10006,1,1,346
561,10006,1,1,348
562,10006,1,1,314
563,10006,1,1,330
564,10006,0,0,0
565,10006,0,0,0
566,10006,1,1,314
567,10006,0,0,0
568,10006,1,1,331
569,10006,1,1,331
570,10006,1,1,361
571,10006,1,1,346
572,10006,1,1,296
573,10006,0,0,0
574,10006,0,0,0
575,10006,1,1,428
576,10006,0,0,0
577,10006,1,1,344
578,10006,1,1,312
579,10006,1,1,297
580,10006,0,0,0
581,10006,1,1,313
582,10006,1,1,332
583,10006,1,1,281
584,10006,1,1,393
585,10006,1,1,379
586,10006,1,1,280
587,10006,1,1,297
588,10006,1,1,396
589,10006,1,1,379
590,10006,1,1,460
591,10006,1,1,692
592,10006,1,1,365
593,10006,0,0,0
594,10006,1,1,347
595,10006,1,1,443
596,10006,1,1,380
597,10006,1,1,426
598,10006,1,1,364
599,10006,1,1,346
600,10007,1,1,668
601,10007,0,0,0
602,10007,1,1,389
603,10007,1,1,454
604,10007,1,1,362
605,10007,1,1,377
606,10007,1,1,376
607,10007,1,1,364
608,10007,0,0,0
609,10007,0,0,0
610,10007,1,1,383
611,10007,1,1,410
612,10007,1,1,378
613,10007,1,1,317
614,10007,1,1,311
615,10007,1,1,287
616,10007,1,1,322
617,10007,1,1,314
618,10007,0,0,0
619,10007,1,1,592
620,10007,1,1,391
621,10007,1,1,382
622,10007,1,1,407
623,10007,1,1,386
624,10007,1,1,391
625,10007,1,1,357
626,10007,1,1,357
627,10007,1,1,374
628,10007,1,1,424
629,10007,1,1,425
630,10007,1,1,391
631,10007,1,1,431
632,10007,1,1,400
633,10007,1,1,349
634,10007,1,1,397
635,10007,1,1,428
636,10007,1,1,378
637,10007,1,1,411
638,10007,1,1,429
639,10007,1,1,410
640,10007,0,0,0
641,10007,1,1,526
642,10007,1,1,430
643,10007,1,1,363
644,10007,0,0,0
645,10007,0,0,0
646,10007,1,1,460
647,10007,0,1,392
648,10007,0,0,0
649,10007,0,0,0
650,10007,1,1,477
651,10007,1,1,393
652,10007,0,0,0
653,10007,0,0,0
654,10007,1,1,426
655,10007,1,1,378
656,10007,1,1,354
657,10007,1,1,346
658,10007,1,1,415
659,10007,1,1,381
660,10007,1,1,340
661,10007,1,1,384
662,10007,0,0,0
663,10007,1,1,679
664,10007,1,1,394
665,10007,1,1,350
666,10007,1,1,414
667,10007,1,1,365
668,10007,1,1,399
669,10007,0,0,0
670,10007,0,0,0
671,10007,1,1,553
672,10007,0,0,0
673,10007,1,1,526
674,10007,1,1,425
675,10007,0,0,0
676,10007,1,1,619
677,10007,1,1,404
678,10007,1,1,374
679,10007,1,1,380
680,10007,1,1,362
681,10007,1,1,363
682,10007,1,1,412
683,10007,1,1,395
684,10007,1,1,378
685,10007,1,1,446
686,10007,0,0,0
687,10007,0,0,0
688,10007,1,1,678
689,10007,0,0,0
690,10007,1,1,595
691,10007,1,1,412
692,10007,1,1,314
693,10007,1,1,332
694,10007,1,1,346
695,10007,1,1,396
696,10007,1,1,410
697,10007,1,1,377
698,10007,1,1,346
699,10007,1,1,362
700,10008,1,1,1253
701,10008,1,1,340
702,10008,1,1,414
703,10008,0,0,0
704,10008,1,1,462
705,10008,1,1,570
706,10008,1,1,327
707,10008,1,1,341
708,10008,1,1,344
709,10008,1,1,291
710,10008,1,1,412
711,10008,0,0,0
712,10008,0,0,0
713,10008,1,1,359
714,10008,1,1,396
715,10008,1,1,361
716,10008,1,1,340
717,10008,1,1,310
718,10008,1,1,393
719,10008,1,1,377
720,10008,1,1,376
721,10008,1,1,362
722,10008,0,0,0
723,10008,1,1,378
724,10008,1,1,357
725,10008,0,0,0
726,10008,1,1,460
727,10008,1,0,0
728,10008,0,0,0
729,10008,0,0,0
730,10008,1,1,342
731,10008,1,1,362
732,10008,1,1,359
733,10008,0,0,0
734,10008,1,1,425
735,10008,0,0,0
736,10008,1,1,308
737,10008,1,1,390
738,10008,1,1,343
739,10008,0,0,0
740,10008,1,1,461
741,10008,1,1,394
742,10008,1,1,409
743,10008,1,1,342
744,10008,0,0,0
745,10008,1,1,345
746,10008,1,1,392
747,10008,1,1,375
748,10008,1,1,295
749,10008,1,1,410
750,10008,1,1,361
751,10008,1,1,309
752,10008,1,1,395
753,10008,1,1,275
754,10008,1,1,322
755,10008,1,1,395
756,10008,1,1,345
757,10008,1,1,359
758,10008,1,1,293
759,10008,1,1,309
760,10008,1,1,307
761,10008,1,1,460
762,10008,0,0,0
763,10008,1,1,325
764,10008,1,1,396
765,10008,0,0,0
766,10008,0,0,0
767,10008,1,1,375
768,10008,1,1,343
769,10008,1,1,341
770,10008,0,0,0
771,10008,0,0,0
772,10008,1,1,309
773,10008,1,1,359
774,10008,1,1,345
775,10008,1,1,293
776,10008,1,1,293
777,10008,1,1,308
778,10008,1,1,309
779,10008,0,0,0
780,10008,1,1,345
781,10008,1,1,339
782,10008,1,1,310
783,10008,1,1,378
784,10008,1,1,310
785,10008,1,1,309
786,10008,1,1,291
787,10008,1,1,290
788,10008,1,1,308
789,10008,1,1,360
790,10008,0,0,0
791,10008,0,0,0
792,10008,1,1,441
793,10008,1,1,292
794,10008,1,1,510
795,10008,1,1,360
796,10008,1,1,326
797,10008,1,1,292
798,10008,1,1,309
799,10008,0,0,0
800,20001,1,1,467
801,20001,1,1,403
802,20001,0,0,0
803,20001,1,1,354
804,20001,1,1,370
805,20001,1,1,371
806,20001,1,1,372
807,20001,1,1,387
808,20001,1,1,403
809,20001,0,0,0
810,20001,1,1,355
811,20001,1,1,354
812,20001,0,0,0
813,20001,1,1,339
814,20001,1,1,384
815,20001,0,0,0
816,20001,1,1,354
817,20001,0,0,0
818,20001,1,1,353
819,20001,1,1,387
820,20001,0,0,0
821,20001,0,0,0
822,20001,0,0,0
823,20001,1,1,338
824,20001,1,1,354
825,20001,1,1,339
826,20001,0,0,0
827,20001,0,0,0
828,20001,1,1,307
829,20001,1,1,369
830,20001,1,1,338
831,20001,1,1,354
832,20001,1,1,353
833,20001,1,1,339
834,20001,1,1,321
835,20001,1,1,370
836,20001,1,1,371
837,20001,1,1,403
838,20001,1,1,386
839,20001,1,1,339
840,20001,1,1,338
841,20001,1,1,306
842,20001,0,0,0
843,20001,1,1,355
844,20001,0,1,370
845,20001,1,1,517
846,20001,1,1,273
847,20001,1,1,354
848,20001,1,1,371
849,20001,1,1,433
850,20001,1,1,371
851,20001,1,1,354
852,20001,0,0,0
853,20001,1,1,338
854,20001,1,1,338
855,20001,1,1,338
856,20001,0,0,0
857,20001,1,1,306
858,20001,1,1,340
859,20001,1,1,306
860,20001,0,0,0
861,20001,1,1,323
862,20001,1,1,372
863,20001,1,1,370
864,20001,0,0,0
865,20001,1,1,419
866,20001,0,0,0
867,20001,0,0,0
868,20001,1,1,417
869,20001,1,1,371
870,20001,1,1,355
871,20001,1,1,336
872,20001,1,1,322
873,20001,1,1,355
874,20001,1,1,385
875,20001,1,1,337
876,20001,1,1,370
877,20001,1,1,404
878,20001,1,1,339
879,20001,1,1,368
880,20001,1,1,323
881,20001,1,1,354
882,20001,1,1,353
883,20001,1,1,339
884,20001,0,0,0
885,20001,1,1,451
886,20001,0,0,0
887,20001,1,1,451
888,20001,1,1,307
889,20001,1,1,322
890,20001,1,1,290
891,20001,1,1,291
892,20001,1,1,338
893,20001,1,1,435
894,20001,1,1,386
895,20001,1,1,340
896,20001,1,1,355
897,20001,1,1,288
898,20001,1,1,355
899,20001,1,1,340
900,20002,1,1,518
901,20002,1,1,369
902,20002,1,1,382
903,20002,1,1,317
904,20002,1,1,332
905,20002,1,1,361
906,20002,1,1,318
907,20002,0,0,0
908,20002,1,1,402
909,20002,1,1,419
910,20002,1,1,400
911,20002,1,1,318
912,20002,1,1,334
913,20002,1,1,315
914,20002,0,0,0
915,20002,0,0,0
916,20002,1,1,366
917,20002,1,1,333
918,20002,1,1,348
919,20002,0,0,0
920,20002,1,1,370
921,20002,1,1,382
922,20002,1,1,302
923,20002,0,0,0
924,20002,1,1,333
925,20002,0,0,0
926,20002,1,1,301
927,20002,0,0,0
928,20002,1,1,314
929,20002,1,1,315
930,20002,1,1,286
931,20002,1,1,282
932,20002,0,0,0
933,20002,1,1,351
934,20002,1,1,385
935,20002,1,1,401
936,20002,1,1,318
937,20002,1,1,399
938,20002,0,0,0
939,20002,1,1,332
940,20002,1,1,332
941,20002,1,1,283
942,20002,1,1,299
943,20002,1,1,317
944,20002,0,0,0
945,20002,0,0,0
946,20002,1,1,331
947,20002,1,1,316
948,20002,0,0,0
949,20002,1,1,346
950,20002,1,1,350
951,20002,1,1,333
952,20002,1,1,335
953,20002,1,1,349
954,20002,1,1,315
955,20002,1,1,286
956,20002,1,1,330
957,20002,1,1,316
958,20002,0,0,0
959,20002,1,1,318
960,20002,1,1,313
961,20002,0,1,348
962,20002,1,1,333
963,20002,0,0,0
964,20002,1,1,302
965,20002,1,1,302
966,20002,1,1,283
967,20002,1,1,320
968,20002,1,1,282
969,20002,1,1,333
970,20002,1,1,333
971,20002,1,1,299
972,20002,1,1,298
973,20002,1,1,284
974,20002,0,0,0
975,20002,0,1,352
976,20002,1,1,332
977,20002,1,1,401
978,20002,1,1,317
979,20002,1,1,349
980,20002,1,1,318
981,20002,1,1,316
982,20002,0,0,0
983,20002,1,1,433
984,20002,1,1,283
985,20002,1,1,331
986,20002,1,1,315
987,20002,1,1,299
988,20002,1,1,317
989,20002,0,0,0
990,20002,1,1,451
991,20002,1,1,316
992,20002,1,1,351
993,20002,1,1,316
994,20002,0,0,0
995,20002,1,1,332
996,20002,1,1,402
997,20002,1,1,316
998,20002,1,1,317
999,20002,1,1,314
1000,20003,1,0,0
1001,20003,0,0,0
1002,20003,1,1,585
1003,20003,1,1,615
1004,20003,1,1,402
1005,20003,0,0,0
1006,20003,1,1,719
1007,20003,1,1,551
1008,20003,1,1,482
1009,20003,1,1,483
1010,20003,0,0,0
1011,20003,1,1,368
1012,20003,1,1,446
1013,20003,1,1,497
1014,20003,1,1,530
1015,20003,1,1,633
1016,20003,1,1,448
1017,20003,1,1,435
1018,20003,1,1,385
1019,20003,1,1,369
1020,20003,1,1,402
1021,20003,1,1,415
1022,20003,1,1,415
1023,20003,1,1,416
1024,20003,0,0,0
1025,20003,0,0,0
1026,20003,1,1,518
1027,20003,1,1,482
1028,20003,0,0,0
1029,20003,1,1,384
1030,20003,1,1,366
1031,20003,1,1,414
1032,20003,1,1,452
1033,20003,1,1,369
1034,20003,1,1,414
1035,20003,1,1,418
1036,20003,1,1,347
1037,20003,1,1,383
1038,20003,1,1,365
1039,20003,1,1,401
1040,20003,1,1,401
1041,20003,1,1,462
1042,20003,1,1,349
1043,20003,0,0,0
1044,20003,1,1,401
1045,20003,1,1,464
1046,20003,0,1,317
1047,20003,1,1,467
1048,20003,1,1,417
1049,20003,1,1,484
1050,20003,1,1,446
1051,20003,1,1,433
1052,20003,1,1,448
1053,20003,1,1,365
1054,20003,1,1,401
1055,20003,1,1,383
1056,20003,1,1,448
1057,20003,1,1,532
1058,20003,1,1,467
1059,20003,1,1,466
1060,20003,1,1,614
1061,20003,1,1,399
1062,20003,1,1,383
1063,20003,1,1,468
1064,20003,1,1,399
1065,20003,1,1,417
1066,20003,0,0,0
1067,20003,0,0,0
1068,20003,1,1,400
1069,20003,1,1,452
1070,20003,1,1,444
1071,20003,1,1,468
1072,20003,1,1,398
1073,20003,0,0,0
1074,20003,1,1,399
1075,20003,1,1,400
1076,20003,1,1,520
1077,20003,1,1,700
1078,20003,1,1,448
1079,20003,1,1,465
1080,20003,1,1,746
1081,20003,1,1,401
1082,20003,0,0,0
1083,20003,1,1,498
1084,20003,0,0,0
1085,20003,0,0,0
1086,20003,1,1,419
1087,20003,1,1,465
1088,20003,1,1,484
1089,20003,0,1,533
1090,20003,0,0,0
1091,20003,0,0,0
1092,20003,1,1,381
1093,20003,1,1,502
1094,20003,1,1,617
1095,20003,1,1,450
1096,20003,0,0,0
1097,20003,0,0,0
1098,20003,1,1,469
1099,20003,0,0,0
1100,20004,0,0,0
1101,20004,1,0,0
1102,20004,1,1,866
1103,20004,1,1,214
1104,20004,0,1,453
1105,20004,1,1,482
1106,20004,1,1,433
1107,20004,1,1,467
1108,20004,1,1,469
1109,20004,0,0,0
1110,20004,1,1,835
1111,20004,1,1,619
1112,20004,1,1,601
1113,20004,1,1,553
1114,20004,1,1,582
1115,20004,1,1,549
1116,20004,1,1,600
1117,20004,1,1,553
1118,20004,1,1,583
1119,20004,0,0,0
1120,20004,1,1,435
1121,20004,0,0,0
1122,20004,1,1,450
1123,20004,1,1,485
1124,20004,1,1,417
1125,20004,1,1,453
1126,20004,1,1,470
1127,20004,1,1,367
1128,20004,1,1,397
1129,20004,0,0,0
1130,20004,1,1,549
1131,20004,1,1,485
1132,20004,1,1,517
1133,20004,1,1,635
1134,20004,1,1,502
1135,20004,1,1,532
1136,20004,1,1,535
1137,20004,0,0,0
1138,20004,0,0,0
1139,20004,1,1,400
1140,20004,1,1,365
1141,20004,1,1,500
1142,20004,1,1,348
1143,20004,1,1,382
1144,20004,1,1,484
1145,20004,1,1,486
1146,20004,1,1,519
1147,20004,1,1,485
1148,20004,0,0,0
1149,20004,1,1,463
1150,20004,0,0,0
1151,20004,1,1,433
1152,20004,1,1,484
1153,20004,0,0,0
1154,20004,1,1,382
1155,20004,0,0,0
1156,20004,0,0,0
1157,20004,1,1,450
1158,20004,1,1,486
1159,20004,1,1,550
1160,20004,1,1,566
1161,20004,1,1,419
1162,20004,1,1,535
1163,20004,1,1,430
1164,20004,1,1,498
1165,20004,1,1,369
1166,20004,1,1,480
1167,20004,0,0,0
1168,20004,1,1,465
1169,20004,1,1,584
1170,20004,1,1,467
1171,20004,1,1,350
1172,20004,1,1,402
1173,20004,0,0,0
1174,20004,1,1,516
1175,20004,1,1,483
1176,20004,0,0,0
1177,20004,1,1,454
1178,20004,1,1,431
1179,20004,1,1,467
1180,20004,1,1,401
1181,20004,0,0,0
1182,20004,1,1,431
1183,20004,1,1,333
1184,20004,1,1,382
1185,20004,1,1,468
1186,20004,1,1,369
1187,20004,1,1,430
1188,20004,1,1,351
1189,20004,1,1,416
1190,20004,1,1,317
1191,20004,1,1,433
1192,20004,0,0,0
1193,20004,1,1,380
1194,20004,1,1,368
1195,20004,1,1,400
1196,20004,0,0,0
1197,20004,1,1,431
1198,20004,0,1,335
1199,20004,1,1,515
1200,20005,1,1,466
1201,20005,1,1,467
1202,20005,1,1,290
1203,20005,1,1,370
1204,20005,1,1,418
1205,20005,1,1,339
1206,20005,0,0,0
1207,20005,1,1,320
1208,20005,1,1,306
1209,20005,1,1,340
1210,20005,1,1,354
1211,20005,1,1,402
1212,20005,0,1,290
1213,20005,1,1,402
1214,20005,1,1,483
1215,20005,0,0,0
1216,20005,0,0,0
1217,20005,1,1,338
1218,20005,1,1,483
1219,20005,1,1,337
1220,20005,1,1,371
1221,20005,1,1,660
1222,20005,1,1,483
1223,20005,1,1,418
1224,20005,1,1,433
1225,20005,1,1,434
1226,20005,1,1,418
1227,20005,1,1,499
1228,20005,1,1,387
1229,20005,1,1,386
1230,20005,1,1,387
1231,20005,1,1,465
1232,20005,1,1,370
1233,20005,1,1,386
1234,20005,1,1,435
1235,20005,1,1,451
1236,20005,1,1,323
1237,20005,1,1,338
1238,20005,1,1,354
1239,20005,1,1,369
1240,20005,0,0,0
1241,20005,0,0,0
1242,20005,0,0,0
